Caveat,CaveatCodes,CaveatFootnotes,DataSetCaveat,DataSetCaveatCodes,DataSetCaveatFootnotes,DataSetMetaTagCodes,DataSetMetaTags,DataSetMetaTagsWithType,DecimalPlaces,GroupNumber,UnitsArePrefix,LowerValue,MappedState,MeasureCategoryCode,MeasureCode,MeasureMetaTagCodes,MeasureMetaTags,MeasureMetaTagsWithType,MeasureName,PeerCaveat,PeerCaveatCodes,PeerCaveatFootnotes,PeerGroupName,PeerSuppression,PeerSuppressionCodes,PeerValue,ProxyChildren,ProxyReportingUnitName,ReportedMeasureCategoryCode,ReportedMeasureCategoryName,ReportedMeasureCategoryThreeCode,ReportedMeasureCategoryThreeName,ReportedMeasureCategoryTwoCode,ReportedMeasureCategoryTwoName,ReportedMeasureCategoryTypeCode,ReportedMeasureCategoryTypeName,ReportedMeasureCategoryThreeTypeCode,ReportedMeasureCategoryThreeTypeName,ReportedMeasureCategoryTwoTypeCode,ReportedMeasureCategoryTwoTypeName,ReportedMeasureCode,ReportedMeasureMetaTagCodes,ReportedMeasureMetaTags,ReportedMeasureMetaTagsWithType,ReportedMeasureName,ReportingEnd,ReportingStart,ReportingUnitCode,ReportingUnitMetaTagCodes,ReportingUnitMetaTags,ReportingUnitMetaTagsWithType,ReportingUnitName,ReportingUnitTypeCode,ReportingUnitTypeName,Suppression,SuppressionCodes,UnitsDisplay,UnitsName,UpperValue,Value
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,112.0000000000,,,ES_I096_MuscleTendonLengthChange,Muscle or tendon length - change of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0558,,,,Muscle or tendon length - change of,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,348.0000000000,,,ES_I100_Nasendoscopy,Nasendoscopy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0562,,,,Nasendoscopy,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,40.0000000000,,,ES_I102_Nephrectomy,Nephrectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0564,,,,Nephrectomy,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,14.0000000000,,,ES_I105_Orchidectomy,Orchidectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0567,,,,Orchidectomy,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,68.0000000000,,,ES_I106_Orchidopexy,Orchidopexy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0568,,,,Orchidopexy,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,164.0000000000,,,ES_I107_Osteotomy,Osteotomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0569,,,,Osteotomy,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,75.0000000000,,,ES_I108_Parathyroidectomy,Parathyroidectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0570,,,,Parathyroidectomy,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Large regional hospitals,,,,,,ES_I111_PedicleScrewFusion,Pedicle screw fusion,,,,,ES_IP,Intended procedure,,,,,MYH-RM0573,,,,Pedicle screw fusion,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,82.0000000000,,,ES_I114_PilonidalSinusSurgery,Pilonidal sinus surgery,,,,,ES_IP,Intended procedure,,,,,MYH-RM0576,,,,Pilonidal sinus surgery,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,36.0000000000,,,ES_I119_ProstateBiopsy,Prostate biopsy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0581,,,,Prostate biopsy,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,,,days,days,,14.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,137.0000000000,,,ES_I125_RepairHiatusHernia,Repair of obstructing hiatus hernia,,,,,ES_IP,Intended procedure,,,,,MYH-RM0587,,,,Repair of obstructing hiatus hernia,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,223.0000000000,,,ES_I129_RotatorCuff,Rotator cuff - repair of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0591,,,,Rotator cuff - repair of,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,64.0000000000,,,ES_I130_SalpingoOophorectomy,Salpingo-oophorectomy/oophorectomy/ovarian cystectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0592,,,,Salpingo-oophorectomy/oophorectomy/ovarian cystectomy,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,270.0000000000,,,ES_I132_ShoulderJointReplacement,Shoulder joint replacement,,,,,ES_IP,Intended procedure,,,,,MYH-RM0594,,,,Shoulder joint replacement,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,,,days,days,,77.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,80.0000000000,,,ES_I133_ShoulderReconstruction,Shoulder reconstruction,,,,,ES_IP,Intended procedure,,,,,MYH-RM0595,,,,Shoulder reconstruction,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,24.0000000000,,,ES_I134_SkinLesion,Skin lesion - excision of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0596,,,,Skin lesion - excision of,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,,,days,days,,24.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,259.0000000000,,,ES_I137_StressIncontinenceSurgery,Stress incontinence surgery,,,,,ES_IP,Intended procedure,,,,,MYH-RM0599,,,,Stress incontinence surgery,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,80.0000000000,,,ES_I139_TendonRelease,Tendon release,,,,,ES_IP,Intended procedure,,,,,MYH-RM0601,,,,Tendon release,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,43.0000000000,,,ES_I141_ThyroglossalRemnant,Thyroglossal remnant - removal of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0603,,,,Thyroglossal remnant - removal of,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,63.0000000000,,,ES_I142_Thyroidectomy,Thyroidectomy/hemi-thyroidectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0604,,,,Thyroidectomy/hemi-thyroidectomy,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,,,days,days,,32.0000000000
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,58.0000000000,,,ES_I143_ToenailSurgery,Toenail surgery,,,,,ES_IP,Intended procedure,,,,,MYH-RM0605,,,,Toenail surgery,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,,,days,days,,20.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,110.0000000000,,,ES_I145_TriggerFingerRelease,Trigger finger/thumb release,,,,,ES_IP,Intended procedure,,,,,MYH-RM0607,,,,Trigger finger/thumb release,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,68.0000000000,,,ES_I146_Turbinectomy,Turbinectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0608,,,,Turbinectomy,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,26.0000000000,,,ES_I149_UretericStent,Ureteric stent - insertion of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0611,,,,Ureteric stent - insertion of,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,27.0000000000,,,ES_I150_UrethraDilatation,Urethra - dilatation of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0612,,,,Urethra - dilatation of,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,168.0000000000,,,ES_I151_VaginalRepair,Vaginal repair - anterior/posterior,,,,,ES_IP,Intended procedure,,,,,MYH-RM0613,,,,Vaginal repair - anterior/posterior,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,,,days,days,,85.0000000000
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Large regional hospitals,,,,,,ES_S12_PaediatricSurgery,Paediatric surgery,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0616,,,,Paediatric surgery,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,,,days,days,,53.0000000000
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,63.0000000000,,,ES_I016_Myringotomy (without insertion of grommets),Myringotomy (without insertion of grommets),,,,,ES_IP,Intended procedure,,,,,MYH-RM0796,,,,Myringotomy (without insertion of grommets),2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,,,days,days,,211.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Large regional hospitals,,,153.0000000000,,,ES_I017_Pressure equalising tubes (grommets) - insertion of,Pressure equalising tubes (grommets) - insertion of,,,,,ES_IP,Intended procedure,,,,,MYH-RM0797,,,,Pressure equalising tubes (grommets) - insertion of,2025-06-30,2024-07-01,H0300,,,,Northeast Health Wangaratta,H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Medium regional hospitals,,,16.0000000000,,,ES_U1_Urgent,Urgent elective surgery,,,,,ES_URGENCY,Urgency categorisation,,,,,MYH-RM0040,,,,Urgent elective surgery,2025-06-30,2024-07-01,H0302,,,,Albury Wodonga Health [Wodonga Campus],H,Hospital,,,days,days,,14.0000000000
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Medium regional hospitals,,,56.0000000000,,,ES_U2_SemiUrgent,Semi-urgent elective surgery,,,,,ES_URGENCY,Urgency categorisation,,,,,MYH-RM0041,,,,Semi-urgent elective surgery,2025-06-30,2024-07-01,H0302,,,,Albury Wodonga Health [Wodonga Campus],H,Hospital,,,days,days,,80.0000000000
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Medium regional hospitals,,,223.0000000000,,,ES_U3_NonUrgent,Non-urgent elective surgery,,,,,ES_URGENCY,Urgency categorisation,,,,,MYH-RM0042,,,,Non-urgent elective surgery,2025-06-30,2024-07-01,H0302,,,,Albury Wodonga Health [Wodonga Campus],H,Hospital,,,days,days,,305.0000000000
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Medium regional hospitals,,,,,,ES_S1_CardioThoracicSurgery,Cardio-thoracic surgery,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0050,,,,Cardio-thoracic surgery,2025-06-30,2024-07-01,H0302,,,,Albury Wodonga Health [Wodonga Campus],H,Hospital,,,days,days,,12.0000000000
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Medium regional hospitals,,,,,,ES_S2_ENT,"Ear, nose and throat surgery",,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0052,,,,"Ear, nose and throat surgery",2025-06-30,2024-07-01,H0302,,,,Albury Wodonga Health [Wodonga Campus],H,Hospital,,,days,days,,113.0000000000
NP,X40,NP Reported data did not meet the criteria to calculate this indicator.,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Medium regional hospitals,,,66.0000000000,,,ES_I008_Myringoplasty,Myringoplasty/tympanoplasty,,,,,ES_IP,Intended procedure,,,,,MYH-RM0053,,,,Myringoplasty/tympanoplasty,2025-06-30,2024-07-01,H0302,,,,Albury Wodonga Health [Wodonga Campus],H,Hospital,NP,X40,days,days,,
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Medium regional hospitals,,,65.0000000000,,,ES_I009_Myringotomy,Myringotomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0054,,,,Myringotomy,2025-06-30,2024-07-01,H0302,,,,Albury Wodonga Health [Wodonga Campus],H,Hospital,,,days,days,,31.0000000000
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Medium regional hospitals,,,289.0000000000,,,ES_I011_Septoplasty,Septoplasty,,,,,ES_IP,Intended procedure,,,,,MYH-RM0055,,,,Septoplasty,2025-06-30,2024-07-01,H0302,,,,Albury Wodonga Health [Wodonga Campus],H,Hospital,,,days,days,,814.0000000000
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Medium regional hospitals,,,159.0000000000,,,ES_I012_Tonsillectomy,Tonsillectomy (with or without adenoidectomy),,,,,ES_IP,Intended procedure,,,,,MYH-RM0056,,,,Tonsillectomy (with or without adenoidectomy),2025-06-30,2024-07-01,H0302,,,,Albury Wodonga Health [Wodonga Campus],H,Hospital,,,days,days,,145.0000000000
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Medium regional hospitals,,,,,,ES_S6_Ophthalmology,Ophthalmology,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0057,,,,Ophthalmology,2025-06-30,2024-07-01,H0302,,,,Albury Wodonga Health [Wodonga Campus],H,Hospital,,,days,days,,353.0000000000
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Medium regional hospitals,,,184.0000000000,,,ES_I001_CataractExtraction,Cataract extraction (with or without intra-ocular lens insertion),,,,,ES_IP,Intended procedure,,,,,MYH-RM0058,,,,Cataract extraction (with or without intra-ocular lens insertion),2025-06-30,2024-07-01,H0302,,,,Albury Wodonga Health [Wodonga Campus],H,Hospital,,,days,days,,365.0000000000
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,Not peered,X22,Not peered,Medium regional hospitals,,,,,,ES_S3_GeneralSurgery,General surgery,,,,,ES_SS,Specialty of surgeon,,,,,MYH-RM0059,,,,General surgery,2025-06-30,2024-07-01,H0302,,,,Albury Wodonga Health [Wodonga Campus],H,Hospital,,,days,days,,26.0000000000
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Medium regional hospitals,,,44.0000000000,,,ES_I002_Cholecystectomy,Cholecystectomy (open/laparoscopic),,,,,ES_IP,Intended procedure,,,,,MYH-RM0060,,,,Cholecystectomy (open/laparoscopic),2025-06-30,2024-07-01,H0302,,,,Albury Wodonga Health [Wodonga Campus],H,Hospital,,,days,days,,48.0000000000
,,,,,,,,,0,,False,,Vic,MYH-ES,MYH0009,BRICK_ESSSWT;BRICK_ESIPWT;BRICK_ESNIUC,ESSSWT;ESIPWT;ESNIUC,BRICK|ESSSWT;BRICK|ESIPWT;BRICK|ESNIUC,Median waiting time for elective surgery,,,,Medium regional hospitals,,,71.0000000000,,,ES_I005_Haemorrhoidectomy,Haemorrhoidectomy,,,,,ES_IP,Intended procedure,,,,,MYH-RM0061,,,,Haemorrhoidectomy,2025-06-30,2024-07-01,H0302,,,,Albury Wodonga Health [Wodonga Campus],H,Hospital,,,days,days,,97.0000000000
